UNIT,CNTYNAMB,lat,lon,STALP,ZIP,ASSET
Pacific Premier Bank,Orange,33.555443,-117.710768,CA,92614,"20,515,422"
Pacific Premier Bank,Maricopa,33.508206,-112.026263,CA,92614,"20,515,422"
Pacific Premier Bank,San Diego,32.98137,-117.250131,CA,92614,"20,515,422"
Pacific Premier Bank,King,47.677371,-122.203643,CA,92614,"20,515,422"
Pacific Premier Bank,Snohomish,47.979009,-122.211439,CA,92614,"20,515,422"
Pacific Premier Bank,Los Angeles,33.8973,-118.396164,CA,92614,"20,515,422"
Pacific Premier Bank,King,47.532953,-122.036533,CA,92614,"20,515,422"
Pacific Premier Bank,San Bernardino,34.102717,-117.290067,CA,92614,"20,515,422"
Pacific Premier Bank,San Diego,33.198614,-117.241003,CA,92614,"20,515,422"
Pacific Premier Bank,Riverside,33.978631,-117.372894,CA,92614,"20,515,422"
Pacific Premier Bank,Orange,33.593898,-117.86704,CA,92614,"20,515,422"
Pacific Premier Bank,San Luis Obispo,35.608546,-120.681384,CA,92614,"20,515,422"
Pacific Premier Bank,San Bernardino,33.997221,-117.715985,CA,92614,"20,515,422"
Pacific Premier Bank,Contra Costa,37.800019,-121.920306,CA,92614,"20,515,422"
Pacific Premier Bank,Riverside,33.55532,-117.187683,CA,92614,"20,515,422"
Pacific Premier Bank,Snohomish,47.80751,-122.377518,CA,92614,"20,515,422"
Pacific Premier Bank,Pima,32.221363,-110.89867,CA,92614,"20,515,422"
Pacific Premier Bank,Orange,33.670737,-117.864351,CA,92614,"20,515,422"
Pacific Premier Bank,Pierce,47.301897,-122.579205,CA,92614,"20,515,422"
Pacific Premier Bank,Orange,33.803158,-118.044204,CA,92614,"20,515,422"
Pacific Premier Bank,San Diego,32.715628,-117.167729,CA,92614,"20,515,422"
Pacific Premier Bank,Los Angeles,34.146822,-118.001019,CA,92614,"20,515,422"
Pacific Premier Bank,Multnomah,45.520246,-122.6792,CA,92614,"20,515,422"
Pacific Premier Bank,Skagit,48.435803,-122.333081,CA,92614,"20,515,422"
Pacific Premier Bank,Los Angeles,34.15423,-118.254351,CA,92614,"20,515,422"
Pacific Premier Bank,Los Angeles,34.079375,-117.8724,CA,92614,"20,515,422"
Pacific Premier Bank,Pima,32.323075,-110.974728,CA,92614,"20,515,422"
Pacific Premier Bank,Maricopa,33.533182,-111.925821,CA,92614,"20,515,422"
Pacific Premier Bank,Riverside,33.71928,-116.378821,CA,92614,"20,515,422"
Pacific Premier Bank,San Bernardino,34.139274,-116.05398,CA,92614,"20,515,422"
Pacific Premier Bank,San Luis Obispo,35.483356,-120.660989,CA,92614,"20,515,422"
Pacific Premier Bank,San Diego,33.086455,-117.268716,CA,92614,"20,515,422"
Pacific Premier Bank,Riverside,33.729018,-116.304719,CA,92614,"20,515,422"
Pacific Premier Bank,Los Angeles,34.145862,-118.13427,CA,92614,"20,515,422"
Pacific Premier Bank,San Diego,32.848641,-117.272463,CA,92614,"20,515,422"
Pacific Premier Bank,San Diego,33.117617,-117.092346,CA,92614,"20,515,422"
Pacific Premier Bank,Snohomish,48.056061,-122.177001,CA,92614,"20,515,422"
Pacific Premier Bank,Los Angeles,33.775314,-118.375241,CA,92614,"20,515,422"
Pacific Premier Bank,San Diego,32.846053,-117.276245,CA,92614,"20,515,422"
Pacific Premier Bank,San Luis Obispo,35.365991,-120.842377,CA,92614,"20,515,422"
Pacific Premier Bank,Riverside,33.823001,-116.538203,CA,92614,"20,515,422"
Pacific Premier Bank,Pierce,47.253601,-122.438728,CA,92614,"20,515,422"
Pacific Premier Bank,Marin,37.973058,-122.526942,CA,92614,"20,515,422"
Luther Burbank Savings,Marin,37.972773,-122.520231,CA,95401,"7,166,482"
Luther Burbank Savings,Los Angeles,33.858516,-118.305313,CA,95401,"7,166,482"
Luther Burbank Savings,Los Angeles,33.858516,-118.305313,CA,95401,"7,166,482"
Luther Burbank Savings,Los Angeles,34.157869,-118.494661,CA,95401,"7,166,482"
Luther Burbank Savings,Los Angeles,34.142891,-118.132216,CA,95401,"7,166,482"
Luther Burbank Savings,Los Angeles,34.065562,-118.39915,CA,95401,"7,166,482"
Luther Burbank Savings,King,47.612187,-122.196192,CA,95401,"7,166,482"
Luther Burbank Savings,Los Angeles,33.902586,-118.389227,CA,95401,"7,166,482"
Luther Burbank Savings,Los Angeles,34.152637,-118.344755,CA,95401,"7,166,482"
Luther Burbank Savings,Santa Clara,37.401495,-122.114283,CA,95401,"7,166,482"
Luther Burbank Savings,Sonoma,38.438997,-122.714823,CA,95401,"7,166,482"
Luther Burbank Savings,Sonoma,38.439325,-122.714078,CA,95401,"7,166,482"
Luther Burbank Savings,Los Angeles,33.758787,-118.13158,CA,95401,"7,166,482"
Luther Burbank Savings,Santa Clara,37.33166,-121.908638,CA,95401,"7,166,482"
Summit State Bank,Sonoma,38.346863,-122.705594,CA,95403,"850,659"
Summit State Bank,Sonoma,38.232781,-122.637701,CA,95403,"850,659"
Summit State Bank,Sonoma,38.608944,-122.871437,CA,95403,"850,659"
Summit State Bank,Sonoma,38.445859,-122.687789,CA,95403,"850,659"
Summit State Bank,Sonoma,38.47017,-122.725294,CA,95403,"850,659"
Eastern International Bank,Los Angeles,34.059856,-118.238623,CA,90012,"141,460"
Eastern International Bank,Los Angeles,34.063605,-118.133325,CA,90012,"141,460"
Malaga Bank F.S.B.,Los Angeles,33.722489,-118.312089,CA,90274,"1,315,275"
Malaga Bank F.S.B.,Los Angeles,33.81034,-118.350141,CA,90274,"1,315,275"
Malaga Bank F.S.B.,Los Angeles,33.800435,-118.388596,CA,90274,"1,315,275"
Malaga Bank F.S.B.,Los Angeles,33.789874,-118.337599,CA,90274,"1,315,275"
Malaga Bank F.S.B.,Los Angeles,33.776715,-118.378207,CA,90274,"1,315,275"
Bank Of Marin,Marin,37.899332,-122.500122,CA,94947,"3,181,543"
Bank Of Marin,Marin,37.973045,-122.52839,CA,94947,"3,181,543"
Bank Of Marin,Sonoma,38.625831,-122.872658,CA,94947,"3,181,543"
Bank Of Marin,Sonoma,38.29236,-122.459831,CA,94947,"3,181,543"
Bank Of Marin,Sonoma,38.27394,-122.66691,CA,94947,"3,181,543"
Bank Of Marin,Marin,38.10866,-122.575628,CA,94947,"3,181,543"
Bank Of Marin,Napa,38.296303,-122.291532,CA,94947,"3,181,543"
Bank Of Marin,Alameda,37.811028,-122.263035,CA,94947,"3,181,543"
Bank Of Marin,Marin,37.90583,-122.546667,CA,94947,"3,181,543"
Bank Of Marin,Napa,38.320927,-122.310647,CA,94947,"3,181,543"
Bank Of Marin,Alameda,37.757027,-122.25317,CA,94947,"3,181,543"
Bank Of Marin,Marin,37.867106,-122.500985,CA,94947,"3,181,543"
Bank Of Marin,San Francisco,37.792602,-122.400439,CA,94947,"3,181,543"
Bank Of Marin,Marin,38.066084,-122.5402,CA,94947,"3,181,543"
Bank Of Marin,Sonoma,38.439072,-122.712491,CA,94947,"3,181,543"
Bank Of Marin,Marin,37.947684,-122.525732,CA,94947,"3,181,543"
Bank Of Marin,Marin,38.074721,-122.54285,CA,94947,"3,181,543"
Bank Of Marin,Marin,37.925398,-122.523107,CA,94947,"3,181,543"
Bank Of Marin,Marin,38.00331,-122.54303,CA,94947,"3,181,543"
Bank Of Marin,Napa,38.324903,-122.284692,CA,94947,"3,181,543"
Bank Of Marin,Sonoma,38.23285,-122.614254,CA,94947,"3,181,543"
Bank Of Marin,Alameda,37.782603,-122.273521,CA,94947,"3,181,543"
Bank Of Marin,Marin,37.956462,-122.505695,CA,94947,"3,181,543"
Tustin Community Bank,Orange,33.73575,-117.819183,CA,92780,"86,252"
Asian Pacific National Bank,Los Angeles,33.987844,-117.905824,CA,91776,"57,130"
Asian Pacific National Bank,Los Angeles,34.079566,-118.10438,CA,91776,"57,130"
"Gateway Bank, F.S.B.",Alameda,37.799394,-122.271637,CA,94607,"171,271"
Oak Valley Community Bank,San Joaquin,37.739363,-121.425945,CA,95361,"1,464,794"
Oak Valley Community Bank,Stanislaus,37.640955,-120.997172,CA,95361,"1,464,794"
Oak Valley Community Bank,Stanislaus,37.766595,-120.848049,CA,95361,"1,464,794"
Oak Valley Community Bank,Stanislaus,37.766601,-120.848053,CA,95361,"1,464,794"
Oak Valley Community Bank,Tuolumne,37.977342,-120.317899,CA,95361,"1,464,794"
Oak Valley Community Bank,San Joaquin,37.73999,-121.135391,CA,95361,"1,464,794"
Oak Valley Community Bank,Mono,38.255975,-119.226673,CA,95361,"1,464,794"
Oak Valley Community Bank,San Joaquin,37.801078,-121.217695,CA,95361,"1,464,794"
Oak Valley Community Bank,San Joaquin,37.791743,-120.996444,CA,95361,"1,464,794"
Oak Valley Community Bank,Stanislaus,37.471914,-121.130252,CA,95361,"1,464,794"
Oak Valley Community Bank,Stanislaus,37.492826,-120.848857,CA,95361,"1,464,794"
Oak Valley Community Bank,San Joaquin,37.984496,-121.346797,CA,95361,"1,464,794"
Oak Valley Community Bank,Mono,37.639727,-118.966575,CA,95361,"1,464,794"
Oak Valley Community Bank,Stanislaus,37.689456,-120.994316,CA,95361,"1,464,794"
Oak Valley Community Bank,Inyo,37.363662,-118.395371,CA,95361,"1,464,794"
Oak Valley Community Bank,Stanislaus,37.698812,-121.049827,CA,95361,"1,464,794"
Oak Valley Community Bank,Sacramento,38.578969,-121.501885,CA,95361,"1,464,794"
Oak Valley Community Bank,Tuolumne,37.976469,-120.379011,CA,95361,"1,464,794"
Preferred Bank,Los Angeles,33.997166,-117.813458,CA,90017,"5,006,282"
Preferred Bank,Los Angeles,34.122343,-118.055119,CA,90017,"5,006,282"
Preferred Bank,Los Angeles,33.990583,-117.924124,CA,90017,"5,006,282"
Preferred Bank,Los Angeles,34.062382,-118.415406,CA,90017,"5,006,282"
Preferred Bank,Los Angeles,34.166927,-118.53142,CA,90017,"5,006,282"
Preferred Bank,Los Angeles,33.832243,-118.352906,CA,90017,"5,006,282"
Preferred Bank,Los Angeles,34.078851,-118.118927,CA,90017,"5,006,282"
Preferred Bank,Queens,40.751232,-73.821364,CA,90017,"5,006,282"
Preferred Bank,San Francisco,37.780616,-122.474912,CA,90017,"5,006,282"
Preferred Bank,San Francisco,37.792653,-122.404744,CA,90017,"5,006,282"
Preferred Bank,Los Angeles,34.050696,-118.258704,CA,90017,"5,006,282"
Preferred Bank,Los Angeles,33.982926,-118.097214,CA,90017,"5,006,282"
Preferred Bank,Orange,33.708424,-117.755551,CA,90017,"5,006,282"
"Mizrahi Tefahot Bank, Ltd.",Los Angeles,34.04954,-118.258497,CA,90017,"3,225,307"
Heritage Bank Of Commerce,San Mateo,37.566255,-122.3245,CA,95113,"4,612,385"
Heritage Bank Of Commerce,San Francisco,37.78929,-122.403452,CA,95113,"4,612,385"
Heritage Bank Of Commerce,Santa Clara,37.331736,-121.893016,CA,95113,"4,612,385"
Heritage Bank Of Commerce,Santa Clara,37.242038,-121.960098,CA,95113,"4,612,385"
Heritage Bank Of Commerce,Santa Clara,37.15064,-121.658362,CA,95113,"4,612,385"
Heritage Bank Of Commerce,Alameda,37.680086,-121.774141,CA,95113,"4,612,385"
Heritage Bank Of Commerce,Contra Costa,37.907456,-122.06619,CA,95113,"4,612,385"
Heritage Bank Of Commerce,San Mateo,37.486389,-122.231507,CA,95113,"4,612,385"
Heritage Bank Of Commerce,Alameda,37.658717,-121.876748,CA,95113,"4,612,385"
Heritage Bank Of Commerce,Alameda,37.54687,-121.972581,CA,95113,"4,612,385"
Heritage Bank Of Commerce,Santa Clara,37.447097,-122.16246,CA,95113,"4,612,385"
Heritage Bank Of Commerce,Santa Clara,37.36927,-122.035791,CA,95113,"4,612,385"
Heritage Bank Of Commerce,San Benito,36.839476,-121.395767,CA,95113,"4,612,385"
Heritage Bank Of Commerce,Contra Costa,37.822888,-121.995206,CA,95113,"4,612,385"
Heritage Bank Of Commerce,San Mateo,37.562068,-122.324979,CA,95113,"4,612,385"
Heritage Bank Of Commerce,Santa Clara,37.3752,-122.114135,CA,95113,"4,612,385"
Heritage Bank Of Commerce,Santa Clara,37.009446,-121.569797,CA,95113,"4,612,385"
Heritage Bank Of Commerce,Marin,37.97395,-122.526514,CA,95113,"4,612,385"
Evertrust Bank,Los Angeles,33.858338,-118.089525,CA,91101,"918,871"
Evertrust Bank,Los Angeles,34.125097,-118.054926,CA,91101,"918,871"
Evertrust Bank,Orange,33.707657,-117.784603,CA,91101,"918,871"
Evertrust Bank,Los Angeles,33.99457,-117.896045,CA,91101,"918,871"
Evertrust Bank,Los Angeles,34.14628,-118.132349,CA,91101,"918,871"
Evertrust Bank,Santa Clara,37.322734,-122.033595,CA,91101,"918,871"
Evertrust Bank,Los Angeles,34.0973,-118.123191,CA,91101,"918,871"
Evertrust Bank,Santa Clara,37.422063,-121.918103,CA,91101,"918,871"
Community Bank Of The Bay,San Mateo,37.549972,-122.316591,CA,94612,"612,001"
Community Bank Of The Bay,Alameda,37.811028,-122.263015,CA,94612,"612,001"
Community Bank Of The Bay,Contra Costa,37.809624,-121.990929,CA,94612,"612,001"
Pacific Coast Bankers' Bank,Contra Costa,37.902306,-122.06465,CA,94596,"1,408,492"
First Commercial Bank (Usa),Santa Clara,37.305539,-122.032399,CA,91801,"733,413"
First Commercial Bank (Usa),Los Angeles,34.124317,-118.054978,CA,91801,"733,413"
First Commercial Bank (Usa),Los Angeles,33.97632,-117.898673,CA,91801,"733,413"
First Commercial Bank (Usa),Los Angeles,34.096115,-118.124681,CA,91801,"733,413"
First Commercial Bank (Usa),San Bernardino,34.010519,-117.741768,CA,91801,"733,413"
First Commercial Bank (Usa),Orange,33.681978,-117.805454,CA,91801,"733,413"
First Commercial Bank (Usa),Alameda,37.48674,-121.927582,CA,91801,"733,413"
Neighborhood National Bank,San Diego,32.739485,-116.941836,CA,92113,"142,613"
Neighborhood National Bank,San Diego,32.695991,-117.118248,CA,92113,"142,613"
American Business Bank,Los Angeles,34.052112,-118.253628,CA,90071,"3,295,263"
Mission Bank,Kern,35.499953,-119.260501,CA,93301,"1,105,183"
Mission Bank,Kern,35.347147,-119.126761,CA,93301,"1,105,183"
Mission Bank,Kern,35.374135,-119.016781,CA,93301,"1,105,183"
Mission Bank,Kern,35.647115,-117.678713,CA,93301,"1,105,183"
Mission Bank,Ventura,34.259545,-119.227647,CA,93301,"1,105,183"
Mission Bank,Kern,35.050972,-118.171812,CA,93301,"1,105,183"
Mission Bank,San Joaquin,37.985467,-121.351219,CA,93301,"1,105,183"
Mission Bank,Los Angeles,34.678435,-118.165627,CA,93301,"1,105,183"
Pacific Mercantile Bank,Orange,33.939425,-117.963035,CA,92626,"1,685,412"
Pacific Mercantile Bank,Los Angeles,34.061044,-118.418112,CA,92626,"1,685,412"
Pacific Mercantile Bank,Orange,33.614966,-117.872419,CA,92626,"1,685,412"
Pacific Mercantile Bank,Orange,33.689765,-117.896326,CA,92626,"1,685,412"
Pacific Mercantile Bank,Orange,33.689765,-117.896326,CA,92626,"1,685,412"
Pacific Mercantile Bank,Orange,33.689765,-117.896326,CA,92626,"1,685,412"
Capital Bank and Trust Company,Washoe,39.521611,-119.811825,CA,92618,"195,252"
Capital Bank and Trust Company,Orange,33.670872,-117.766073,CA,92618,"195,252"
California First National Bank,Orange,33.687066,-117.864193,CA,92614,"122,731"
Five Star Bank,Butte,39.773306,-121.841189,CA,95661,"2,108,392"
Five Star Bank,Placer,38.744165,-121.244062,CA,95661,"2,108,392"
Five Star Bank,Sacramento,38.65586,-121.517176,CA,95661,"2,108,392"
Five Star Bank,Sacramento,38.586685,-121.286557,CA,95661,"2,108,392"
Five Star Bank,Shasta,40.565095,-122.368333,CA,95661,"2,108,392"
Five Star Bank,Sacramento,38.417592,-121.392194,CA,95661,"2,108,392"
"Chino Commercial Bank, N.A.",San Bernardino,33.994719,-117.715162,CA,91710,"304,070"
"Chino Commercial Bank, N.A.",San Bernardino,34.045449,-117.628571,CA,91710,"304,070"
"Chino Commercial Bank, N.A.",San Bernardino,34.097427,-117.67007,CA,91710,"304,070"
"Chino Commercial Bank, N.A.",San Bernardino,34.104132,-117.545632,CA,91710,"304,070"
"Banc Of California, National Association",Los Angeles,33.767438,-118.199459,CA,92707,"7,753,335"
"Banc Of California, National Association",Orange,33.892636,-117.929904,CA,92707,"7,753,335"
"Banc Of California, National Association",Los Angeles,33.941624,-118.134425,CA,92707,"7,753,335"
"Banc Of California, National Association",Orange,33.9184,-117.959551,CA,92707,"7,753,335"
"Banc Of California, National Association",Los Angeles,33.780058,-118.261541,CA,92707,"7,753,335"
"Banc Of California, National Association",Orange,33.749217,-117.811127,CA,92707,"7,753,335"
"Banc Of California, National Association",Los Angeles,34.150387,-118.445614,CA,92707,"7,753,335"
"Banc Of California, National Association",Los Angeles,33.917406,-117.994777,CA,92707,"7,753,335"
"Banc Of California, National Association",Los Angeles,33.888298,-118.159985,CA,92707,"7,753,335"
"Banc Of California, National Association",San Diego,33.131404,-117.207118,CA,92707,"7,753,335"
"Banc Of California, National Association",San Diego,33.0199,-117.075111,CA,92707,"7,753,335"
"Banc Of California, National Association",San Diego,33.019825,-117.204181,CA,92707,"7,753,335"
"Banc Of California, National Association",Santa Barbara,34.420079,-119.701105,CA,92707,"7,753,335"
"Banc Of California, National Association",Los Angeles,34.061568,-118.414599,CA,92707,"7,753,335"
"Banc Of California, National Association",Los Angeles,33.892754,-118.396405,CA,92707,"7,753,335"
"Banc Of California, National Association",Los Angeles,34.020604,-118.122513,CA,92707,"7,753,335"
"Banc Of California, National Association",Los Angeles,34.17875,-118.602031,CA,92707,"7,753,335"
"Banc Of California, National Association",Orange,33.912801,-117.884989,CA,92707,"7,753,335"
"Banc Of California, National Association",Orange,33.61324,-117.710791,CA,92707,"7,753,335"
"Banc Of California, National Association",Los Angeles,34.048167,-118.492157,CA,92707,"7,753,335"
"Banc Of California, National Association",Los Angeles,34.036526,-118.476911,CA,92707,"7,753,335"
"Banc Of California, National Association",Orange,33.701839,-117.865446,CA,92707,"7,753,335"
"Banc Of California, National Association",Los Angeles,33.980854,-117.975337,CA,92707,"7,753,335"
"Banc Of California, National Association",Orange,33.939154,-117.94145,CA,92707,"7,753,335"
"Banc Of California, National Association",Los Angeles,34.15442,-118.641931,CA,92707,"7,753,335"
"Banc Of California, National Association",Orange,33.61626,-117.871501,CA,92707,"7,753,335"
"Banc Of California, National Association",Los Angeles,34.045175,-118.551901,CA,92707,"7,753,335"
"Banc Of California, National Association",Los Angeles,34.135645,-118.132246,CA,92707,"7,753,335"
"Banc Of California, National Association",Los Angeles,33.97404,-118.037402,CA,92707,"7,753,335"
"Banc Of California, National Association",San Diego,32.847488,-117.272157,CA,92707,"7,753,335"
"Banc Of California, National Association",Los Angeles,34.049302,-118.258409,CA,92707,"7,753,335"
"Banc Of California, National Association",Orange,33.882679,-117.843781,CA,92707,"7,753,335"
Axos Bank,Franklin,39.980956,-83.02706,CA,92122,"13,018,814"
Axos Bank,San Diego,32.873074,-117.21237,CA,92122,"13,018,814"
Axos Bank,Clark,36.085123,-115.291979,CA,92122,"13,018,814"
"Bank Of Southern California, N.A.",Los Angeles,33.941302,-118.072686,CA,92130,"1,545,740"
"Bank Of Southern California, N.A.",San Diego,32.940441,-117.239121,CA,92130,"1,545,740"
"Bank Of Southern California, N.A.",San Diego,33.03919,-116.87368,CA,92130,"1,545,740"
"Bank Of Southern California, N.A.",San Diego,32.722266,-117.160227,CA,92130,"1,545,740"
"Bank Of Southern California, N.A.",Orange,33.638078,-117.607849,CA,92130,"1,545,740"
"Bank Of Southern California, N.A.",San Diego,33.130447,-117.241165,CA,92130,"1,545,740"
"Bank Of Southern California, N.A.",Orange,33.653497,-117.745428,CA,92130,"1,545,740"
"Bank Of Southern California, N.A.",Riverside,33.756219,-116.391252,CA,92130,"1,545,740"
"Bank Of Southern California, N.A.",San Bernardino,34.056398,-117.178033,CA,92130,"1,545,740"
"Bank Of Southern California, N.A.",Riverside,33.70735,-116.294426,CA,92130,"1,545,740"
"Bank Of Southern California, N.A.",Los Angeles,34.698302,-118.138327,CA,92130,"1,545,740"
"Bank Of Southern California, N.A.",Los Angeles,33.997007,-118.14992,CA,92130,"1,545,740"
"Bank Of Southern California, N.A.",Orange,33.778171,-117.889048,CA,92130,"1,545,740"
"Bank Of Southern California, N.A.",Orange,33.733947,-117.994698,CA,92130,"1,545,740"
"Bank Of Southern California, N.A.",Los Angeles,34.158131,-118.255642,CA,92130,"1,545,740"
Community Bank Of Santa Maria,Santa Barbara,34.936717,-120.436154,CA,93455,"330,779"
Community Bank Of Santa Maria,Santa Barbara,34.909981,-120.434377,CA,93455,"330,779"
Premier Valley Bank,San Luis Obispo,35.627388,-120.691493,CA,93720,"1,031,899"
Premier Valley Bank,Tuolumne,37.854536,-119.92065,CA,93720,"1,031,899"
Premier Valley Bank,San Luis Obispo,35.270862,-120.670068,CA,93720,"1,031,899"
Premier Valley Bank,Fresno,36.855015,-119.785736,CA,93720,"1,031,899"
Premier Valley Bank,San Luis Obispo,35.36569,-120.849701,CA,93720,"1,031,899"
Premier Valley Bank,Madera,37.334463,-119.661085,CA,93720,"1,031,899"
Premier Valley Bank,Mariposa,37.49742,-119.982585,CA,93720,"1,031,899"
Premier Valley Bank,San Luis Obispo,35.279532,-120.661406,CA,93720,"1,031,899"
Mission Valley Bank,Los Angeles,34.413117,-118.503779,CA,91352,"506,398"
Mission Valley Bank,Los Angeles,34.235493,-118.367323,CA,91352,"506,398"
Commerce West Bank,Orange,33.680621,-117.855185,CA,92612,"912,426"
Commerce West Bank,San Diego,33.136989,-117.18879,CA,92612,"912,426"
Commercial Bank Of California,Los Angeles,34.072991,-118.361466,CA,92612,"1,427,144"
Commercial Bank Of California,Orange,33.800893,-117.889059,CA,92612,"1,427,144"
Commercial Bank Of California,Orange,33.657376,-117.862537,CA,92612,"1,427,144"
Commercial Bank Of California,Orange,33.6901,-117.878801,CA,92612,"1,427,144"
Commercial Bank Of California,Los Angeles,34.022434,-118.494268,CA,92612,"1,427,144"
Commercial Bank Of California,Los Angeles,34.050737,-118.260254,CA,92612,"1,427,144"
Seacoast Commerce Bank,San Diego,33.022767,-117.073253,CA,92128,"1,288,818"
Seacoast Commerce Bank,San Diego,33.022767,-117.073253,CA,92128,"1,288,818"
Seacoast Commerce Bank,San Diego,32.650092,-117.097525,CA,92128,"1,288,818"
Seacoast Commerce Bank,San Diego,33.052773,-117.261036,CA,92128,"1,288,818"
Seacoast Commerce Bank,Orange,33.507301,-117.657842,CA,92128,"1,288,818"
Seacoast Commerce Bank,Clark,36.070283,-115.2731,CA,92128,"1,288,818"
American Continental Bank,Los Angeles,34.103391,-118.085773,CA,91748,"291,509"
American Continental Bank,King,47.617636,-122.191379,CA,91748,"291,509"
American Continental Bank,Los Angeles,33.992954,-117.916605,CA,91748,"291,509"
American Continental Bank,San Bernardino,34.010674,-117.740884,CA,91748,"291,509"
American Continental Bank,Los Angeles,34.123685,-118.058146,CA,91748,"291,509"
Pacific City Bank,Orange,33.71264,-117.762121,CA,90010,"2,020,715"
Pacific City Bank,Los Angeles,33.870442,-118.082341,CA,90010,"2,020,715"
Pacific City Bank,Los Angeles,33.988422,-117.908427,CA,90010,"2,020,715"
Pacific City Bank,Queens,40.761496,-73.761005,CA,90010,"2,020,715"
Pacific City Bank,Los Angeles,33.836436,-118.329016,CA,90010,"2,020,715"
Pacific City Bank,Los Angeles,34.052644,-118.292813,CA,90010,"2,020,715"
Pacific City Bank,Los Angeles,33.77385,-118.2521,CA,90010,"2,020,715"
Pacific City Bank,Los Angeles,34.061738,-118.30695,CA,90010,"2,020,715"
Pacific City Bank,Bergen,40.86818,-73.958173,CA,90010,"2,020,715"
Pacific City Bank,Los Angeles,34.06577,-118.309076,CA,90010,"2,020,715"
Pacific City Bank,Orange,33.883757,-117.996084,CA,90010,"2,020,715"
Pacific City Bank,Orange,33.882949,-117.996526,CA,90010,"2,020,715"
Pacific City Bank,Los Angeles,34.032719,-118.251225,CA,90010,"2,020,715"
Avidbank,Santa Clara,37.367559,-121.913808,CA,95112,"1,410,814"
Avidbank,Santa Clara,37.448341,-122.161283,CA,95112,"1,410,814"
Golden State Bank,Los Angeles,34.15355,-118.254966,CA,91203,"434,511"
Golden State Bank,Los Angeles,34.153551,-118.254967,CA,91203,"434,511"
Golden State Bank,San Bernardino,34.104598,-117.670171,CA,91203,"434,511"
Santa Cruz County Bank,Santa Clara,37.322876,-122.009701,CA,95060,"1,384,830"
Santa Cruz County Bank,Santa Cruz,36.977605,-122.027095,CA,95060,"1,384,830"
Santa Cruz County Bank,Santa Cruz,37.049338,-122.016028,CA,95060,"1,384,830"
Santa Cruz County Bank,Santa Cruz,36.916461,-121.767515,CA,95060,"1,384,830"
Santa Cruz County Bank,Santa Cruz,36.976956,-122.02501,CA,95060,"1,384,830"
Santa Cruz County Bank,Santa Cruz,36.978975,-121.907678,CA,95060,"1,384,830"
Santa Cruz County Bank,Santa Cruz,36.98166,-121.956128,CA,95060,"1,384,830"
Redwood Capital Bank,Humboldt,40.577867,-124.14659,CA,95501,"460,352"
Redwood Capital Bank,Humboldt,40.872222,-124.084532,CA,95501,"460,352"
Redwood Capital Bank,Humboldt,40.782544,-124.163607,CA,95501,"460,352"
Redwood Capital Bank,Humboldt,40.802866,-124.165199,CA,95501,"460,352"
United Business Bank,Alameda,37.72951,-122.199451,CA,94596,"2,188,395"
United Business Bank,Grand,40.058932,-106.394725,CA,94596,"2,188,395"
United Business Bank,Delta,38.798942,-107.720641,CA,94596,"2,188,395"
United Business Bank,Custer,38.134925,-105.472329,CA,94596,"2,188,395"
United Business Bank,Delta,38.866418,-107.597857,CA,94596,"2,188,395"
United Business Bank,King,47.46967,-122.253329,CA,94596,"2,188,395"
United Business Bank,Bernalillo,35.13491,-106.608751,CA,94596,"2,188,395"
United Business Bank,Valencia,34.700855,-106.763758,CA,94596,"2,188,395"
United Business Bank,Grand,39.945135,-105.813857,CA,94596,"2,188,395"
United Business Bank,San Francisco,37.789434,-122.388748,CA,94596,"2,188,395"
United Business Bank,Valencia,34.803482,-106.706536,CA,94596,"2,188,395"
United Business Bank,San Joaquin,37.998552,-121.306576,CA,94596,"2,188,395"
United Business Bank,Alameda,37.68266,-121.768201,CA,94596,"2,188,395"
United Business Bank,Santa Clara,37.38403,-121.926102,CA,94596,"2,188,395"
United Business Bank,Sacramento,38.573677,-121.468512,CA,94596,"2,188,395"
United Business Bank,Torrance,34.440038,-106.27556,CA,94596,"2,188,395"
United Business Bank,Los Angeles,34.061825,-118.295207,CA,94596,"2,188,395"
United Business Bank,Grand,40.08519,-105.936764,CA,94596,"2,188,395"
United Business Bank,Los Angeles,33.806855,-118.147165,CA,94596,"2,188,395"
United Business Bank,Alameda,37.695435,-122.051826,CA,94596,"2,188,395"
United Business Bank,Delta,38.703704,-107.609823,CA,94596,"2,188,395"
United Business Bank,Valencia,34.644841,-106.730641,CA,94596,"2,188,395"
United Business Bank,El Paso,38.686099,-104.70459,CA,94596,"2,188,395"
United Business Bank,San Joaquin,37.987783,-121.245331,CA,94596,"2,188,395"
United Business Bank,Alameda,37.660148,-121.87609,CA,94596,"2,188,395"
United Business Bank,Contra Costa,37.906738,-122.06319,CA,94596,"2,188,395"
United Business Bank,King,47.611026,-122.334841,CA,94596,"2,188,395"
United Business Bank,Delta,38.739162,-108.070779,CA,94596,"2,188,395"
United Business Bank,Orange,33.868912,-117.998267,CA,94596,"2,188,395"
United Business Bank,Santa Clara,37.385458,-122.083143,CA,94596,"2,188,395"
United Business Bank,Arapahoe,39.622756,-104.889088,CA,94596,"2,188,395"
United Business Bank,Grand,40.25184,-105.82132,CA,94596,"2,188,395"
United Business Bank,Orange,33.773891,-117.969888,CA,94596,"2,188,395"
United Business Bank,Napa,38.297,-122.289136,CA,94596,"2,188,395"
